Ciudad,Region,Location,,fecha,casos nuevos,
Recoleta,Metropolitana,"Recoleta, Metropolitana",,03/07/2020,0,
Recoleta,Metropolitana,"Recoleta, Metropolitana",,03/14/2020,5,
Recoleta,Metropolitana,"Recoleta, Metropolitana",,03/21/2020,14,
Recoleta,Metropolitana,"Recoleta, Metropolitana",,03/28/2020,15,
Recoleta,Metropolitana,"Recoleta, Metropolitana",,04/04/2020,23,
Recoleta,Metropolitana,"Recoleta, Metropolitana",,04/11/2020,16,
Renca,Metropolitana,"Renca, Metropolitana",,03/07/2020,0,
Renca,Metropolitana,"Renca, Metropolitana",,03/14/2020,4,
Renca,Metropolitana,"Renca, Metropolitana",,03/21/2020,7,
Renca,Metropolitana,"Renca, Metropolitana",,03/28/2020,10,
Renca,Metropolitana,"Renca, Metropolitana",,04/04/2020,6,
Renca,Metropolitana,"Renca, Metropolitana",,04/11/2020,15,
San Bernardo,Metropolitana,"San Bernardo, Metropolitana",,03/07/2020,1,
San Bernardo,Metropolitana,"San Bernardo, Metropolitana",,03/14/2020,6,
San Bernardo,Metropolitana,"San Bernardo, Metropolitana",,03/21/2020,20,
San Bernardo,Metropolitana,"San Bernardo, Metropolitana",,03/28/2020,31,
San Bernardo,Metropolitana,"San Bernardo, Metropolitana",,04/04/2020,52,
San Bernardo,Metropolitana,"San Bernardo, Metropolitana",,04/11/2020,29,
San Joaquín,Metropolitana,"San Joaquín, Metropolitana",,03/07/2020,0,
San Joaquín,Metropolitana,"San Joaquín, Metropolitana",,03/14/2020,0,
San Joaquín,Metropolitana,"San Joaquín, Metropolitana",,03/21/2020,13,
San Joaquín,Metropolitana,"San Joaquín, Metropolitana",,03/28/2020,21,
San Joaquín,Metropolitana,"San Joaquín, Metropolitana",,04/04/2020,13,
San Joaquín,Metropolitana,"San Joaquín, Metropolitana",,04/11/2020,11,
San José de Maipo,Metropolitana,"San José de Maipo, Metropolitana",,03/07/2020,0,
San José de Maipo,Metropolitana,"San José de Maipo, Metropolitana",,03/14/2020,1,
San José de Maipo,Metropolitana,"San José de Maipo, Metropolitana",,03/21/2020,1,
San José de Maipo,Metropolitana,"San José de Maipo, Metropolitana",,03/28/2020,1,
San José de Maipo,Metropolitana,"San José de Maipo, Metropolitana",,04/04/2020,0,
San José de Maipo,Metropolitana,"San José de Maipo, Metropolitana",,04/11/2020,1,
San Miguel,Metropolitana,"San Miguel, Metropolitana",,03/07/2020,0,
San Miguel,Metropolitana,"San Miguel, Metropolitana",,03/14/2020,3,
San Miguel,Metropolitana,"San Miguel, Metropolitana",,03/21/2020,22,
San Miguel,Metropolitana,"San Miguel, Metropolitana",,03/28/2020,19,
San Miguel,Metropolitana,"San Miguel, Metropolitana",,04/04/2020,22,
San Miguel,Metropolitana,"San Miguel, Metropolitana",,04/11/2020,20,
San Pedro,Metropolitana,"San Pedro, Metropolitana",,03/07/2020,0,
San Pedro,Metropolitana,"San Pedro, Metropolitana",,03/14/2020,0,
San Pedro,Metropolitana,"San Pedro, Metropolitana",,03/21/2020,0,
San Pedro,Metropolitana,"San Pedro, Metropolitana",,03/28/2020,0,
San Pedro,Metropolitana,"San Pedro, Metropolitana",,04/04/2020,0,
San Pedro,Metropolitana,"San Pedro, Metropolitana",,04/11/2020,0,
San Ramón,Metropolitana,"San Ramón, Metropolitana",,03/07/2020,0,
San Ramón,Metropolitana,"San Ramón, Metropolitana",,03/14/2020,0,
San Ramón,Metropolitana,"San Ramón, Metropolitana",,03/21/2020,1,
San Ramón,Metropolitana,"San Ramón, Metropolitana",,03/28/2020,11,
San Ramón,Metropolitana,"San Ramón, Metropolitana",,04/04/2020,7,
San Ramón,Metropolitana,"San Ramón, Metropolitana",,04/11/2020,1,
Santiago,Metropolitana,"Santiago, Metropolitana",,03/07/2020,0,
Santiago,Metropolitana,"Santiago, Metropolitana",,03/14/2020,27,
Santiago,Metropolitana,"Santiago, Metropolitana",,03/21/2020,91,
Santiago,Metropolitana,"Santiago, Metropolitana",,03/28/2020,83,
Santiago,Metropolitana,"Santiago, Metropolitana",,04/04/2020,117,
Santiago,Metropolitana,"Santiago, Metropolitana",,04/11/2020,55,
Talagante,Metropolitana,"Talagante, Metropolitana",,03/07/2020,0,
Talagante,Metropolitana,"Talagante, Metropolitana",,03/14/2020,0,
Talagante,Metropolitana,"Talagante, Metropolitana",,03/21/2020,4,
Talagante,Metropolitana,"Talagante, Metropolitana",,03/28/2020,8,
Talagante,Metropolitana,"Talagante, Metropolitana",,04/04/2020,7,
Talagante,Metropolitana,"Talagante, Metropolitana",,04/11/2020,2,
Tiltil,Metropolitana,"Tiltil, Metropolitana",,03/07/2020,0,
Tiltil,Metropolitana,"Tiltil, Metropolitana",,03/14/2020,0,
Tiltil,Metropolitana,"Tiltil, Metropolitana",,03/21/2020,2,
Tiltil,Metropolitana,"Tiltil, Metropolitana",,03/28/2020,1,
Tiltil,Metropolitana,"Tiltil, Metropolitana",,04/04/2020,1,
Tiltil,Metropolitana,"Tiltil, Metropolitana",,04/11/2020,0,
Vitacura,Metropolitana,"Vitacura, Metropolitana",,03/07/2020,7,
Vitacura,Metropolitana,"Vitacura, Metropolitana",,03/14/2020,29,
Vitacura,Metropolitana,"Vitacura, Metropolitana",,03/21/2020,45,
Vitacura,Metropolitana,"Vitacura, Metropolitana",,03/28/2020,27,
Vitacura,Metropolitana,"Vitacura, Metropolitana",,04/04/2020,15,
Vitacura,Metropolitana,"Vitacura, Metropolitana",,04/11/2020,4,
Chépica,Libertador General Bernardo O’Higgins,"Chépica, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Chépica,Libertador General Bernardo O’Higgins,"Chépica, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Chépica,Libertador General Bernardo O’Higgins,"Chépica, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Chépica,Libertador General Bernardo O’Higgins,"Chépica, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Chépica,Libertador General Bernardo O’Higgins,"Chépica, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Chépica,Libertador General Bernardo O’Higgins,"Chépica, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Chimbarongo,Libertador General Bernardo O’Higgins,"Chimbarongo, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Chimbarongo,Libertador General Bernardo O’Higgins,"Chimbarongo, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Chimbarongo,Libertador General Bernardo O’Higgins,"Chimbarongo, Libertador General Bernardo O’Higgins",,03/21/2020,1,
Chimbarongo,Libertador General Bernardo O’Higgins,"Chimbarongo, Libertador General Bernardo O’Higgins",,03/28/2020,1,
Chimbarongo,Libertador General Bernardo O’Higgins,"Chimbarongo, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Chimbarongo,Libertador General Bernardo O’Higgins,"Chimbarongo, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Codegua,Libertador General Bernardo O’Higgins,"Codegua, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Codegua,Libertador General Bernardo O’Higgins,"Codegua, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Codegua,Libertador General Bernardo O’Higgins,"Codegua, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Codegua,Libertador General Bernardo O’Higgins,"Codegua, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Codegua,Libertador General Bernardo O’Higgins,"Codegua, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Codegua,Libertador General Bernardo O’Higgins,"Codegua, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Coltauco,Libertador General Bernardo O’Higgins,"Coltauco, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Coltauco,Libertador General Bernardo O’Higgins,"Coltauco, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Coltauco,Libertador General Bernardo O’Higgins,"Coltauco, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Coltauco,Libertador General Bernardo O’Higgins,"Coltauco, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Coltauco,Libertador General Bernardo O’Higgins,"Coltauco, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Coltauco,Libertador General Bernardo O’Higgins,"Coltauco, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Doñihue,Libertador General Bernardo O’Higgins,"Doñihue, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Doñihue,Libertador General Bernardo O’Higgins,"Doñihue, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Doñihue,Libertador General Bernardo O’Higgins,"Doñihue, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Doñihue,Libertador General Bernardo O’Higgins,"Doñihue, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Doñihue,Libertador General Bernardo O’Higgins,"Doñihue, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Doñihue,Libertador General Bernardo O’Higgins,"Doñihue, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Graneros,Libertador General Bernardo O’Higgins,"Graneros, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Graneros,Libertador General Bernardo O’Higgins,"Graneros, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Graneros,Libertador General Bernardo O’Higgins,"Graneros, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Graneros,Libertador General Bernardo O’Higgins,"Graneros, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Graneros,Libertador General Bernardo O’Higgins,"Graneros, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Graneros,Libertador General Bernardo O’Higgins,"Graneros, Libertador General Bernardo O’Higgins",,04/11/2020,0,
La Estrella,Libertador General Bernardo O’Higgins,"La Estrella, Libertador General Bernardo O’Higgins",,03/07/2020,0,
La Estrella,Libertador General Bernardo O’Higgins,"La Estrella, Libertador General Bernardo O’Higgins",,03/14/2020,0,
La Estrella,Libertador General Bernardo O’Higgins,"La Estrella, Libertador General Bernardo O’Higgins",,03/21/2020,0,
La Estrella,Libertador General Bernardo O’Higgins,"La Estrella, Libertador General Bernardo O’Higgins",,03/28/2020,0,
La Estrella,Libertador General Bernardo O’Higgins,"La Estrella, Libertador General Bernardo O’Higgins",,04/04/2020,0,
La Estrella,Libertador General Bernardo O’Higgins,"La Estrella, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Las Cabras,Libertador General Bernardo O’Higgins,"Las Cabras, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Las Cabras,Libertador General Bernardo O’Higgins,"Las Cabras, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Las Cabras,Libertador General Bernardo O’Higgins,"Las Cabras, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Las Cabras,Libertador General Bernardo O’Higgins,"Las Cabras, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Las Cabras,Libertador General Bernardo O’Higgins,"Las Cabras, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Las Cabras,Libertador General Bernardo O’Higgins,"Las Cabras, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Litueche,Libertador General Bernardo O’Higgins,"Litueche, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Litueche,Libertador General Bernardo O’Higgins,"Litueche, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Litueche,Libertador General Bernardo O’Higgins,"Litueche, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Litueche,Libertador General Bernardo O’Higgins,"Litueche, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Litueche,Libertador General Bernardo O’Higgins,"Litueche, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Litueche,Libertador General Bernardo O’Higgins,"Litueche, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Lolol,Libertador General Bernardo O’Higgins,"Lolol, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Lolol,Libertador General Bernardo O’Higgins,"Lolol, Libertador General Bernardo O’Higgins",,03/14/2020,1,
Lolol,Libertador General Bernardo O’Higgins,"Lolol, Libertador General Bernardo O’Higgins",,03/21/2020,5,
Lolol,Libertador General Bernardo O’Higgins,"Lolol, Libertador General Bernardo O’Higgins",,03/28/2020,2,
Lolol,Libertador General Bernardo O’Higgins,"Lolol, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Lolol,Libertador General Bernardo O’Higgins,"Lolol, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Machalí,Libertador General Bernardo O’Higgins,"Machalí, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Machalí,Libertador General Bernardo O’Higgins,"Machalí, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Machalí,Libertador General Bernardo O’Higgins,"Machalí, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Machalí,Libertador General Bernardo O’Higgins,"Machalí, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Machalí,Libertador General Bernardo O’Higgins,"Machalí, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Machalí,Libertador General Bernardo O’Higgins,"Machalí, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Malloa,Libertador General Bernardo O’Higgins,"Malloa, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Malloa,Libertador General Bernardo O’Higgins,"Malloa, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Malloa,Libertador General Bernardo O’Higgins,"Malloa, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Malloa,Libertador General Bernardo O’Higgins,"Malloa, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Malloa,Libertador General Bernardo O’Higgins,"Malloa, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Malloa,Libertador General Bernardo O’Higgins,"Malloa, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Marchihue,Libertador General Bernardo O’Higgins,"Marchihue, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Marchihue,Libertador General Bernardo O’Higgins,"Marchihue, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Marchihue,Libertador General Bernardo O’Higgins,"Marchihue, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Marchihue,Libertador General Bernardo O’Higgins,"Marchihue, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Marchihue,Libertador General Bernardo O’Higgins,"Marchihue, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Marchihue,Libertador General Bernardo O’Higgins,"Marchihue, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Mostazal,Libertador General Bernardo O’Higgins,"Mostazal, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Mostazal,Libertador General Bernardo O’Higgins,"Mostazal, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Mostazal,Libertador General Bernardo O’Higgins,"Mostazal, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Mostazal,Libertador General Bernardo O’Higgins,"Mostazal, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Mostazal,Libertador General Bernardo O’Higgins,"Mostazal, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Mostazal,Libertador General Bernardo O’Higgins,"Mostazal, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Nancagua,Libertador General Bernardo O’Higgins,"Nancagua, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Nancagua,Libertador General Bernardo O’Higgins,"Nancagua, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Nancagua,Libertador General Bernardo O’Higgins,"Nancagua, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Nancagua,Libertador General Bernardo O’Higgins,"Nancagua, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Nancagua,Libertador General Bernardo O’Higgins,"Nancagua, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Nancagua,Libertador General Bernardo O’Higgins,"Nancagua, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Navidad,Libertador General Bernardo O’Higgins,"Navidad, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Navidad,Libertador General Bernardo O’Higgins,"Navidad, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Navidad,Libertador General Bernardo O’Higgins,"Navidad, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Navidad,Libertador General Bernardo O’Higgins,"Navidad, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Navidad,Libertador General Bernardo O’Higgins,"Navidad, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Navidad,Libertador General Bernardo O’Higgins,"Navidad, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Olivar,Libertador General Bernardo O’Higgins,"Olivar, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Olivar,Libertador General Bernardo O’Higgins,"Olivar, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Olivar,Libertador General Bernardo O’Higgins,"Olivar, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Olivar,Libertador General Bernardo O’Higgins,"Olivar, Libertador General Bernardo O’Higgins",,03/28/2020,3,
Olivar,Libertador General Bernardo O’Higgins,"Olivar, Libertador General Bernardo O’Higgins",,04/04/2020,2,
Olivar,Libertador General Bernardo O’Higgins,"Olivar, Libertador General Bernardo O’Higgins",,04/11/2020,1,
Palmilla,Libertador General Bernardo O’Higgins,"Palmilla, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Palmilla,Libertador General Bernardo O’Higgins,"Palmilla, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Palmilla,Libertador General Bernardo O’Higgins,"Palmilla, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Palmilla,Libertador General Bernardo O’Higgins,"Palmilla, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Palmilla,Libertador General Bernardo O’Higgins,"Palmilla, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Palmilla,Libertador General Bernardo O’Higgins,"Palmilla, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Paredones,Libertador General Bernardo O’Higgins,"Paredones, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Paredones,Libertador General Bernardo O’Higgins,"Paredones, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Paredones,Libertador General Bernardo O’Higgins,"Paredones, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Paredones,Libertador General Bernardo O’Higgins,"Paredones, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Paredones,Libertador General Bernardo O’Higgins,"Paredones, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Paredones,Libertador General Bernardo O’Higgins,"Paredones, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Peumo,Libertador General Bernardo O’Higgins,"Peumo, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Peumo,Libertador General Bernardo O’Higgins,"Peumo, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Peumo,Libertador General Bernardo O’Higgins,"Peumo, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Peumo,Libertador General Bernardo O’Higgins,"Peumo, Libertador General Bernardo O’Higgins",,03/28/2020,1,
Peumo,Libertador General Bernardo O’Higgins,"Peumo, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Peumo,Libertador General Bernardo O’Higgins,"Peumo, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Peralillo,Libertador General Bernardo O’Higgins,"Peralillo, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Peralillo,Libertador General Bernardo O’Higgins,"Peralillo, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Peralillo,Libertador General Bernardo O’Higgins,"Peralillo, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Peralillo,Libertador General Bernardo O’Higgins,"Peralillo, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Peralillo,Libertador General Bernardo O’Higgins,"Peralillo, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Peralillo,Libertador General Bernardo O’Higgins,"Peralillo, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Pichilemu,Libertador General Bernardo O’Higgins,"Pichilemu, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Pichilemu,Libertador General Bernardo O’Higgins,"Pichilemu, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Pichilemu,Libertador General Bernardo O’Higgins,"Pichilemu, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Pichilemu,Libertador General Bernardo O’Higgins,"Pichilemu, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Pichilemu,Libertador General Bernardo O’Higgins,"Pichilemu, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Pichilemu,Libertador General Bernardo O’Higgins,"Pichilemu, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Placilla,Libertador General Bernardo O’Higgins,"Placilla, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Placilla,Libertador General Bernardo O’Higgins,"Placilla, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Placilla,Libertador General Bernardo O’Higgins,"Placilla, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Placilla,Libertador General Bernardo O’Higgins,"Placilla, Libertador General Bernardo O’Higgins",,03/28/2020,1,
Placilla,Libertador General Bernardo O’Higgins,"Placilla, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Placilla,Libertador General Bernardo O’Higgins,"Placilla, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Pumanque,Libertador General Bernardo O’Higgins,"Pumanque, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Pumanque,Libertador General Bernardo O’Higgins,"Pumanque, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Pumanque,Libertador General Bernardo O’Higgins,"Pumanque, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Pumanque,Libertador General Bernardo O’Higgins,"Pumanque, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Pumanque,Libertador General Bernardo O’Higgins,"Pumanque, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Pumanque,Libertador General Bernardo O’Higgins,"Pumanque, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Quinta de Tilcoco,Libertador General Bernardo O’Higgins,"Quinta de Tilcoco, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Quinta de Tilcoco,Libertador General Bernardo O’Higgins,"Quinta de Tilcoco, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Quinta de Tilcoco,Libertador General Bernardo O’Higgins,"Quinta de Tilcoco, Libertador General Bernardo O’Higgins",,03/21/2020,1,
Quinta de Tilcoco,Libertador General Bernardo O’Higgins,"Quinta de Tilcoco, Libertador General Bernardo O’Higgins",,03/28/2020,2,
Quinta de Tilcoco,Libertador General Bernardo O’Higgins,"Quinta de Tilcoco, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Quinta de Tilcoco,Libertador General Bernardo O’Higgins,"Quinta de Tilcoco, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Rancagua,Libertador General Bernardo O’Higgins,"Rancagua, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Rancagua,Libertador General Bernardo O’Higgins,"Rancagua, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Rancagua,Libertador General Bernardo O’Higgins,"Rancagua, Libertador General Bernardo O’Higgins",,03/21/2020,8,
Rancagua,Libertador General Bernardo O’Higgins,"Rancagua, Libertador General Bernardo O’Higgins",,03/28/2020,4,
Rancagua,Libertador General Bernardo O’Higgins,"Rancagua, Libertador General Bernardo O’Higgins",,04/04/2020,3,
Rancagua,Libertador General Bernardo O’Higgins,"Rancagua, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Rengo,Libertador General Bernardo O’Higgins,"Rengo, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Rengo,Libertador General Bernardo O’Higgins,"Rengo, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Rengo,Libertador General Bernardo O’Higgins,"Rengo, Libertador General Bernardo O’Higgins",,03/21/2020,1,
Rengo,Libertador General Bernardo O’Higgins,"Rengo, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Rengo,Libertador General Bernardo O’Higgins,"Rengo, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Rengo,Libertador General Bernardo O’Higgins,"Rengo, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Requínoa,Libertador General Bernardo O’Higgins,"Requínoa, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Requínoa,Libertador General Bernardo O’Higgins,"Requínoa, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Requínoa,Libertador General Bernardo O’Higgins,"Requínoa, Libertador General Bernardo O’Higgins",,03/21/2020,1,
Requínoa,Libertador General Bernardo O’Higgins,"Requínoa, Libertador General Bernardo O’Higgins",,03/28/2020,0,
Requínoa,Libertador General Bernardo O’Higgins,"Requínoa, Libertador General Bernardo O’Higgins",,04/04/2020,0,
Requínoa,Libertador General Bernardo O’Higgins,"Requínoa, Libertador General Bernardo O’Higgins",,04/11/2020,0,
San Fernando,Libertador General Bernardo O’Higgins,"San Fernando, Libertador General Bernardo O’Higgins",,03/07/2020,0,
San Fernando,Libertador General Bernardo O’Higgins,"San Fernando, Libertador General Bernardo O’Higgins",,03/14/2020,0,
San Fernando,Libertador General Bernardo O’Higgins,"San Fernando, Libertador General Bernardo O’Higgins",,03/21/2020,2,
San Fernando,Libertador General Bernardo O’Higgins,"San Fernando, Libertador General Bernardo O’Higgins",,03/28/2020,1,
San Fernando,Libertador General Bernardo O’Higgins,"San Fernando, Libertador General Bernardo O’Higgins",,04/04/2020,1,
San Fernando,Libertador General Bernardo O’Higgins,"San Fernando, Libertador General Bernardo O’Higgins",,04/11/2020,0,
San Vicente,Libertador General Bernardo O’Higgins,"San Vicente, Libertador General Bernardo O’Higgins",,03/07/2020,0,
San Vicente,Libertador General Bernardo O’Higgins,"San Vicente, Libertador General Bernardo O’Higgins",,03/14/2020,0,
San Vicente,Libertador General Bernardo O’Higgins,"San Vicente, Libertador General Bernardo O’Higgins",,03/21/2020,0,
San Vicente,Libertador General Bernardo O’Higgins,"San Vicente, Libertador General Bernardo O’Higgins",,03/28/2020,3,
San Vicente,Libertador General Bernardo O’Higgins,"San Vicente, Libertador General Bernardo O’Higgins",,04/04/2020,1,
San Vicente,Libertador General Bernardo O’Higgins,"San Vicente, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Santa Cruz,Libertador General Bernardo O’Higgins,"Santa Cruz, Libertador General Bernardo O’Higgins",,03/07/2020,0,
Santa Cruz,Libertador General Bernardo O’Higgins,"Santa Cruz, Libertador General Bernardo O’Higgins",,03/14/2020,0,
Santa Cruz,Libertador General Bernardo O’Higgins,"Santa Cruz, Libertador General Bernardo O’Higgins",,03/21/2020,0,
Santa Cruz,Libertador General Bernardo O’Higgins,"Santa Cruz, Libertador General Bernardo O’Higgins",,03/28/2020,1,
Santa Cruz,Libertador General Bernardo O’Higgins,"Santa Cruz, Libertador General Bernardo O’Higgins",,04/04/2020,1,
Santa Cruz,Libertador General Bernardo O’Higgins,"Santa Cruz, Libertador General Bernardo O’Higgins",,04/11/2020,0,
Cauquenes,Maule,"Cauquenes, Maule",,03/07/2020,0,
Cauquenes,Maule,"Cauquenes, Maule",,03/14/2020,0,
Cauquenes,Maule,"Cauquenes, Maule",,03/21/2020,0,
Cauquenes,Maule,"Cauquenes, Maule",,03/28/2020,2,
Cauquenes,Maule,"Cauquenes, Maule",,04/04/2020,2,
Cauquenes,Maule,"Cauquenes, Maule",,04/11/2020,0,
Chanco,Maule,"Chanco, Maule",,03/07/2020,0,
Chanco,Maule,"Chanco, Maule",,03/14/2020,0,
Chanco,Maule,"Chanco, Maule",,03/21/2020,0,
Chanco,Maule,"Chanco, Maule",,03/28/2020,0,
Chanco,Maule,"Chanco, Maule",,04/04/2020,0,
Chanco,Maule,"Chanco, Maule",,04/11/2020,0,
Colbún,Maule,"Colbún, Maule",,03/07/2020,0,
Colbún,Maule,"Colbún, Maule",,03/14/2020,0,
